Query	Match	Name	Organism
group_3299	WP_032450095	methionine--tRNA ligase [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_33	WP_019443587	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha [Brucella abortus]	Brucella abortus
group_33	WP_006146607	acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha [Brucella melitensis]	Brucella melitensis
group_330	WP_004684903	N-formylglutamate amidohydrolase [Brucella melitensis]	Brucella melitensis
group_3300	WP_243463256	NosD domain-containing protein, partial [Brucella suis]	Brucella suis
group_3302	WP_138143930	molybdopterin-guanine dinucleotide biosynthesis protein B [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3305	WP_006239592	DUF2157 domain-containing protein [Brucella abortus]	Brucella abortus
group_3306	WP_025200877	magnesium transporter CorA family protein [Brucella ovis]	Brucella ovis
group_3306	WP_004689537	magnesium transporter CorA family protein [Brucella suis]	Brucella suis
group_3308	WP_002967908	MULTISPECIES: type B 50S ribosomal protein L36 [Brucellaceae]	Brucellaceae
group_3309	WP_180549121	flagellar biosynthetic protein FliO, partial [Brucella abortus]	Brucella abortus
group_3310	WP_243463687	FGGY family carbohydrate kinase, partial [Brucella suis]	Brucella suis
group_3311	WP_243463686	FGGY-family carbohydrate kinase, partial [Brucella suis]	Brucella suis
group_3312	WP_234430464	double-strand break repair protein AddB, partial [Brucella melitensis]	Brucella melitensis
group_3313	WP_005974550	multidrug efflux RND transporter periplasmic adaptor subunit BepF [Brucella melitensis]	Brucella melitensis
group_3314	WP_087932982	GntR family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_3314	WP_076773328	MULTISPECIES: GntR family transcriptional regulator [unclassified Brucella]	unclassified Brucella
group_3315	WP_008510439	AI-2E family transporter [Brucella inopinata]	Brucella inopinata
group_3316	WP_004689944	MULTISPECIES: branched-chain amino acid ABC transporter substrate-binding protein [Brucella]	Brucella
group_3318	WP_223596924	Gfo/Idh/MocA family oxidoreductase [Brucella suis]	Brucella suis
group_3319	WP_234430295	glycerol-3-phosphate dehydrogenase, partial [Brucella melitensis]	Brucella melitensis
group_3321	WP_243463276	FAD-binding protein, partial [Brucella suis]	Brucella suis
group_3322	WP_029661091	homocysteine S-methyltransferase family protein, partial [Brucella ceti]	Brucella ceti
group_3323	WP_006137401	SDR family oxidoreductase [Brucella melitensis]	Brucella melitensis
group_3324	WP_004683973	MULTISPECIES: TerC family protein [Brucella]	Brucella
group_3325	WP_005978168	response regulator transcription factor [Brucella ovis]	Brucella ovis
group_3326	WP_243463617	glycerate kinase, partial [Brucella suis]	Brucella suis
group_3327	WP_004690607	MULTISPECIES: 30S ribosomal protein S6 [Brucella]	Brucella
group_3327	WP_006194079	30S ribosomal protein S6 [Brucella suis]	Brucella suis
group_3328	WP_017403476	MULTISPECIES: PDZ domain-containing protein [Brucella]	Brucella
group_3330	WP_094285339	adenosylcobinamide-GDP ribazoletransferase [Brucella melitensis]	Brucella melitensis
group_3331	WP_004683601	MULTISPECIES: PaaI family thioesterase [Brucella]	Brucella
group_3332	WP_024767913	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA [Brucella melitensis]	Brucella melitensis
group_3333	WP_006252968	SDR family oxidoreductase [Brucella canis]	Brucella canis
group_3334	WP_006015652	SDR family oxidoreductase [Brucella ovis]	Brucella ovis
group_3335	WP_002971679	2Fe-2S iron-sulfur cluster-binding protein [Brucella abortus]	Brucella abortus
group_3336	WP_014315638	NAD(P)/FAD-dependent oxidoreductase [Brucella abortus]	Brucella abortus
group_3337	WP_141065269	glycine cleavage T C-terminal barrel domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3338	WP_004687480	Ldh family oxidoreductase [Brucella neotomae]	Brucella neotomae
group_3342	WP_087913330	molybdenum cofactor guanylyltransferase [Brucella melitensis]	Brucella melitensis
group_3343	WP_014490093	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_3344	WP_002969568	MULTISPECIES: pyridoxamine 5'-phosphate oxidase family protein [Brucella]	Brucella
group_3345	WP_025199874	cobaltochelatase subunit CobN, partial [Brucella sp. BO2]	Brucella sp. BO2
group_3346	WP_025199874	cobaltochelatase subunit CobN, partial [Brucella sp. BO2]	Brucella sp. BO2
group_3347	WP_087932745	aldehyde dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3348	WP_202093216	SMP-30/gluconolactonase/LRE family protein [Brucella abortus]	Brucella abortus
group_3349	WP_025200520	MULTISPECIES: GNAT family N-acetyltransferase, partial [Brucella]	Brucella
group_3350	WP_086440177	NAD-glutamate dehydrogenase [Brucella sp. CMUL 035]	Brucella sp. CMUL 035
group_3350	WP_006161573	MULTISPECIES: NAD-glutamate dehydrogenase [Brucella]	Brucella
group_3350	WP_105984071	NAD-glutamate dehydrogenase [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_3350	WP_065895673	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3350	WP_006013791	NAD-glutamate dehydrogenase [Brucella ovis]	Brucella ovis
group_3350	WP_004684290	MULTISPECIES: NAD-glutamate dehydrogenase [Brucella]	Brucella
group_3350	WP_065870098	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3350	WP_006147290	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3350	WP_004686278	MULTISPECIES: NAD-glutamate dehydrogenase [Brucella]	Brucella
group_3350	WP_004689241	NAD-glutamate dehydrogenase [Brucella suis]	Brucella suis
group_3350	WP_008933469	NAD-glutamate dehydrogenase [Brucella sp. NVSL 07-0026]	Brucella sp. NVSL 07-0026
group_3350	WP_004688730	MULTISPECIES: NAD-glutamate dehydrogenase [Brucella]	Brucella
group_3351	WP_101419116	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3351	WP_023080375	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3351	WP_014490201	NAD-glutamate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_3353	WP_015799947	alpha-hydroxy acid oxidase [Brucella microti]	Brucella microti
group_3354	WP_234430354	thiamine/thiamine pyrophosphate ABC transporter permease ThiP, partial [Brucella melitensis]	Brucella melitensis
group_3355	WP_083794143	MULTISPECIES: thiamine ABC transporter ATP-binding protein [Brucella]	Brucella
group_3356	WP_012243452	MULTISPECIES: tol-pal system protein YbgF [Brucella]	Brucella
group_3357	WP_207121888	chloride channel protein [Brucella melitensis]	Brucella melitensis
group_3358	WP_004683163	MULTISPECIES: site-specific DNA-methyltransferase [Brucella]	Brucella
group_3359	WP_006088496	OmpW family protein [Brucella abortus]	Brucella abortus
group_3360	WP_113533809	TerC family protein [Brucella haematophila]	Brucella haematophila
group_3361	WP_211692942	3-hydroxybutyrate dehydrogenase [Brucella oryzae]	Brucella oryzae
group_3362	WP_154707458	SDR family NAD(P)-dependent oxidoreductase, partial [Brucella suis]	Brucella suis
group_3364	WP_004686125	MULTISPECIES: EAL domain-containing protein [Brucella]	Brucella
group_3365	WP_243463524	DHH family phosphoesterase, partial [Brucella suis]	Brucella suis
group_3366	WP_006073895	ABC transporter substrate-binding protein [Brucella suis]	Brucella suis
group_3367	WP_105984566	tyrosine phosphatase family protein [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_3368	WP_004685481	threonine synthase [Brucella melitensis]	Brucella melitensis
group_3369	WP_141060518	thiamine pyrophosphate-dependent enzyme, partial [Brucella melitensis]	Brucella melitensis
group_337	WP_005975426	HWE histidine kinase domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3370	WP_004685609	MULTISPECIES: anhydro-N-acetylmuramic acid kinase [Brucella]	Brucella
group_3371	WP_016650937	tRNA (guanosine(46)-N(7))-methyltransferase TrmB, partial [Brucella abortus]	Brucella abortus
group_3372	WP_008936316	MULTISPECIES: lytic murein transglycosylase [unclassified Brucella]	unclassified Brucella
group_3373	WP_002966536	MULTISPECIES: response regulator [Brucella/Ochrobactrum group]	Brucella/Ochrobactrum group
group_3374	WP_023035717	extracellular solute-binding protein, partial [Brucella abortus]	Brucella abortus
group_3377	WP_243463724	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase, partial [Brucella suis]	Brucella suis
group_3378	WP_153527862	glycine--tRNA ligase subunit beta [Brucella sp. 2280]	Brucella sp. 2280
group_3379	WP_109369971	MULTISPECIES: malate dehydrogenase [Brucella]	Brucella
group_338	WP_002966063	MULTISPECIES: quinone oxidoreductase [Brucella]	Brucella
group_3380	WP_004685228	DEAD/DEAH box helicase, partial [Brucella melitensis]	Brucella melitensis
group_3381	WP_004685228	DEAD/DEAH box helicase, partial [Brucella melitensis]	Brucella melitensis
group_3382	WP_040120103	acetyl-CoA carboxylase carboxyltransferase subunit alpha [Brucella pinnipedialis]	Brucella pinnipedialis
group_3383	WP_006259385	UvrD-helicase domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3384	WP_006050233	DNA polymerase I, partial [Brucella ovis]	Brucella ovis
group_3385	WP_151281208	catalase [Brucella abortus]	Brucella abortus
group_3386	WP_209409630	catalase [Brucella sp. 458]	Brucella sp. 458
group_3386	WP_004690104	MULTISPECIES: catalase [Brucella]	Brucella
group_3386	WP_105985125	catalase [Brucella sp. BCCN 84-3]	Brucella sp. BCCN 84-3
group_3386	WP_002966234	MULTISPECIES: catalase [Brucella]	Brucella
group_3386	WP_151281208	catalase [Brucella abortus]	Brucella abortus
group_3386	WP_138144886	catalase [Brucella sp. 10RB9215]	Brucella sp. 10RB9215
group_3387	WP_005974677	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_3388	WP_025198826	amino acid permease, partial [Brucella melitensis]	Brucella melitensis
group_339	WP_004690200	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_3390	WP_004692239	MULTISPECIES: type I DNA topoisomerase [Brucella]	Brucella
group_3390	WP_069714901	MULTISPECIES: type I DNA topoisomerase [unclassified Brucella]	unclassified Brucella
group_3390	WP_004689013	type I DNA topoisomerase [Brucella suis]	Brucella suis
group_3391	WP_046722198	MFS transporter, partial [Brucella melitensis]	Brucella melitensis
group_3392	WP_215802080	glycosyltransferase family 9 protein [Rathayibacter toxicus]	Rathayibacter toxicus
group_3393	WP_046722114	FAD-dependent oxidoreductase, partial [Brucella melitensis]	Brucella melitensis
group_3394	WP_155403006	glycosyltransferase, partial [Brucella melitensis]	Brucella melitensis
group_3395	WP_002964426	MULTISPECIES: bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase [Brucella]	Brucella
group_3396	WP_234430358	MFS transporter, partial [Brucella melitensis]	Brucella melitensis
group_3397	WP_006171852	MULTISPECIES: nitrate reductase subunit beta [Brucella]	Brucella
group_3398	WP_006175123	MULTISPECIES: 5,6-dimethylbenzimidazole synthase [Brucella]	Brucella
group_3398	WP_006097822	5,6-dimethylbenzimidazole synthase [Brucella abortus]	Brucella abortus
group_3399	WP_221407122	DUF1731 domain-containing protein [Elizabethkingia anophelis]	Elizabethkingia anophelis
group_34	WP_005974313	MULTISPECIES: DNA translocase FtsK [Brucella]	Brucella
group_340	WP_004682828	MULTISPECIES: Zn-dependent hydrolase [Brucella]	Brucella
group_3400	WP_006097818	SDR family oxidoreductase [Brucella abortus]	Brucella abortus
group_3401	WP_006012381	alpha/beta hydrolase [Brucella ovis]	Brucella ovis
group_3402	WP_225868622	TIGR02301 family protein [Brucella melitensis]	Brucella melitensis
group_3403	WP_006135231	MULTISPECIES: IclR family transcriptional regulator [Brucella]	Brucella
group_3404	WP_243463607	2'-deoxycytidine 5'-triphosphate deaminase, partial [Brucella suis]	Brucella suis
group_3405	WP_004684690	MULTISPECIES: phosphoadenylyl-sulfate reductase [Brucella]	Brucella
group_3406	WP_156101631	MULTISPECIES: sulfate adenylyltransferase subunit CysD [Brucella]	Brucella
group_3407	WP_002970898	translation initiation factor IF-2 associated domain-containing protein, partial [Brucella abortus]	Brucella abortus
group_3408	WP_069713753	MULTISPECIES: alkaline phosphatase [unclassified Brucella]	unclassified Brucella
group_3409	WP_006149511	peptide chain release factor N(5)-glutamine methyltransferase [Brucella melitensis]	Brucella melitensis
group_341	WP_002966692	MULTISPECIES: glycerate kinase [Brucella]	Brucella
group_3411	WP_004683101	MULTISPECIES: 50S ribosomal protein L9 [Brucella]	Brucella
group_3412	WP_140075524	MFS transporter, partial [Vibrio parahaemolyticus]	Vibrio parahaemolyticus
group_3413	WP_200896822	Rop family plasmid primer RNA-binding protein, partial [Methanosarcina mazei]	Methanosarcina mazei
group_3414	WP_025199584	endonuclease/exonuclease/phosphatase family protein, partial [Brucella sp. BO2]	Brucella sp. BO2
group_3415	WP_007811919	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha, partial [Rhizobium sp. CF142]	Rhizobium sp. CF142
group_3417	WP_006217400	ABC transporter permease [Brucella abortus]	Brucella abortus
group_3418	WP_012243442	RidA family protein [Brucella suis]	Brucella suis
group_3419	WP_006090516	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_342	WP_160371685	DsbA family protein [Brucella melitensis]	Brucella melitensis
group_3421	WP_070997859	MULTISPECIES: asparaginase [Brucella]	Brucella
group_3422	WP_198479618	1,5-anhydro-D-fructose reductase, partial [Brucella abortus]	Brucella abortus
group_3423	WP_002972282	MULTISPECIES: DNA-3-methyladenine glycosylase [Brucella]	Brucella
group_3425	WP_127840809	substrate-binding domain-containing protein [Brucella melitensis]	Brucella melitensis
group_3426	WP_115636396	MULTISPECIES: helix-turn-helix transcriptional regulator [Brucella]	Brucella
group_3427	WP_164986667	thiamine pyrophosphate-binding protein, partial [Brucella canis]	Brucella canis
group_3428	WP_005968453	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_3429	WP_075589491	MULTISPECIES: FAD-dependent oxidoreductase [Brucella]	Brucella
group_3430	WP_004686344	MULTISPECIES: BA14K family protein [Brucella]	Brucella
group_3432	WP_006012005	dihydroorotase [Brucella ovis]	Brucella ovis
group_3433	WP_143254943	GntR family transcriptional regulator, partial [Brucella abortus]	Brucella abortus
group_3435	WP_032450564	PAS sensor domain-containing protein, partial [Brucella pinnipedialis]	Brucella pinnipedialis
group_3436	WP_004685838	cell division protease CdlP [Brucella melitensis]	Brucella melitensis
group_3437	WP_207148862	hypothetical protein, partial [Listeria monocytogenes]	Listeria monocytogenes
group_344	WP_004683065	MULTISPECIES: lysophospholipid acyltransferase family protein [Brucella]	Brucella
group_3440	WP_004688547	DUF2461 domain-containing protein [Brucella neotomae]	Brucella neotomae
group_3441	WP_146752632	PAS domain-containing protein, partial [Brucella melitensis]	Brucella melitensis
group_3442	WP_009364498	MULTISPECIES: HD family hydrolase [Brucella]	Brucella
group_3443	WP_006642139	P1 family peptidase, partial [Brucella ceti]	Brucella ceti
group_3444	WP_187959710	DNA mismatch repair protein MutS [Brucella sp. 6810]	Brucella sp. 6810
group_3445	WP_154141403	MULTISPECIES: DNA mismatch repair protein MutS [unclassified Brucella]	unclassified Brucella
group_3446	WP_008933476	MULTISPECIES: GTPase ObgE [Brucella]	Brucella
group_3447	WP_087913370	class I SAM-dependent DNA methyltransferase [Brucella melitensis]	Brucella melitensis
group_3447	WP_006016370	class I SAM-dependent DNA methyltransferase [Brucella ovis]	Brucella ovis
group_3448	WP_004685096	bifunctional riboflavin kinase/FAD synthetase [Brucella melitensis]	Brucella melitensis
