Query	Match	PIdent	Length	Mismatches	Gapopen	QStart	QEnd	SStart	SSend	Evalue	Bitscore	Taxa
group_3247	WP_006258562	100	43	0	0	129	1	82	124	7.16e-21	93.6	29459
group_3247	WP_006181952	100	43	0	0	129	1	82	124	7.16e-21	93.6	437663
group_3247	WP_154169765	100	43	0	0	129	1	82	124	7.16e-21	93.6	1844039
group_3247	WP_076779746	100	43	0	0	129	1	82	124	7.16e-21	93.6	2632610
group_3247	WP_006072395	100	43	0	0	129	1	82	124	7.16e-21	93.6	29461
group_3247	WP_006173942	100	43	0	0	129	1	82	124	7.16e-21	93.6	234
group_3247	WP_032450061	100	43	0	0	129	1	82	124	7.16e-21	93.6	520448
group_3247	WP_008935519	100	43	0	0	129	1	82	124	7.16e-21	93.6	2632610
group_3248	WP_023035632	100	74	0	0	222	1	1	74	1.12e-44	161	235
group_3249	WP_006094056	100	48	0	0	146	3	65	112	2.69e-25	103	235
group_3249	WP_006072402	100	48	0	0	146	3	65	112	2.69e-25	103	29461
group_3250	WP_019443774	100	203	0	0	702	94	13	215	1.18e-141	406	235
group_3251	WP_006079575	100	274	0	0	822	1	1	274	0	536	235
group_3251	WP_141066631	100	274	0	0	822	1	1	274	0	536	29459
group_3251	WP_002964275	100	274	0	0	822	1	1	274	0	536	234
group_3251	WP_004683856	100	274	0	0	822	1	1	274	0	536	234
group_3251	WP_071154778	100	274	0	0	822	1	1	274	0	536	235
group_3251	WP_002966846	100	274	0	0	822	1	1	274	0	536	235
group_3252	WP_005968022	100	100	0	0	300	1	1	100	7.19e-65	204	29459
group_3253	WP_023035739	100	166	0	0	498	1	1	166	9.47e-113	333	235
group_3254	WP_154707504	98.889	180	2	0	540	1	87	266	2.78e-111	329	29461
group_3255	WP_234430276	100	53	0	0	159	1	25	77	6.97e-17	81.6	29459
group_3256	WP_023080838	100	221	0	0	663	1	5	225	2.29e-160	457	1341688
group_3257	WP_243463538	100	75	0	0	225	1	20	94	5.37e-45	149	29461
group_3258	WP_134790101	100	37	0	0	111	1	186	222	2.65e-06	51.6	29461
group_3259	WP_234712197	100	74	0	0	224	3	263	336	3.82e-39	147	36855
group_326	WP_004686508	100	413	0	0	1	1239	1	413	0	631	234
group_3260	WP_243463210	100	225	0	0	693	19	45	269	1.06e-63	219	29461
group_3261	WP_234430326	100	65	0	0	195	1	403	467	1.16e-35	136	29459
group_3262	WP_234430326	100	129	0	0	387	1	510	638	2.61e-85	271	29459
group_3263	WP_069129803	100	64	0	0	192	1	102	165	2.93e-34	131	29459
group_3264	WP_155827219	100	123	0	0	369	1	247	369	1.28e-83	260	235
group_3265	WP_006177378	100	318	0	0	954	1	24	341	0	582	234
group_3265	WP_006012503	100	318	0	0	954	1	24	341	0	582	236
group_3265	WP_203080280	100	318	0	0	954	1	24	341	0	582	29459
group_3265	WP_002971443	100	318	0	0	954	1	24	341	0	582	234
group_3265	WP_141066641	100	318	0	0	954	1	24	341	0	582	29459
group_3265	WP_025198934	100	318	0	0	954	1	24	341	0	582	234
group_3265	WP_006186490	100	318	0	0	954	1	24	341	0	582	234
group_3266	WP_006132667	99.265	136	1	0	408	1	354	489	7.46e-72	240	234
group_3267	WP_243463532	100	84	0	0	252	1	266	349	7.93e-51	173	29461
group_3268	WP_046722183	100	243	0	0	729	1	1	243	5.91e-172	491	29459
group_3269	WP_006261275	100	122	0	0	366	1	72	193	4.86e-79	241	29459
group_327	WP_004685610	99.745	392	1	0	1	1176	1	392	0	725	29459
group_3270	WP_008505055	100	78	0	0	234	1	1	78	1.49e-33	125	1218315
group_3271	WP_210184356	100	125	0	0	375	1	209	333	1.1e-84	265	29459
group_3272	WP_087907758	100	160	0	0	1	480	1	160	1.42e-108	315	29459
group_3273	WP_006147468	100	143	0	0	429	1	46	188	7.25e-87	265	29459
group_3274	WP_080112877	97.561	82	2	0	246	1	93	174	9.85e-49	162	235
group_3275	WP_234821737	98.718	78	1	0	234	1	107	184	6.52e-36	130	29461
group_3279	WP_087913324	100	161	0	0	1	483	1	161	9.51e-95	280	29459
group_328	WP_046722190	100	676	0	0	1	2028	1	676	0	1310	29459
group_3280	WP_087913338	100	196	0	0	1	588	1	196	1.9e-143	406	29459
group_3281	WP_004686021	100	86	0	0	258	1	13	98	1.03e-44	155	234
group_3282	WP_032450842	99.048	105	1	0	315	1	71	175	6.15e-51	176	236
group_3283	WP_006013079	100	99	0	0	1	297	1	99	1.35e-68	202	236
group_3285	WP_004682961	98.851	87	1	0	1	261	1	87	5.27e-51	139	234
group_3286	WP_008936930	100	69	0	0	207	1	189	257	3.37e-40	143	2632610
group_3288	WP_006234428	100	55	0	0	165	1	353	407	9.76e-32	123	235
group_3289	WP_006277733	95.122	41	2	0	125	3	315	355	1.48e-25	82.4	29461
group_329	WP_005975313	100	288	0	0	1	864	1	288	0	586	29459
group_3290	WP_006097122	100	62	0	0	381	196	19	80	1.46e-34	125	235
group_3291	WP_004686297	100	426	0	0	1278	1	13	438	0	858	29459
group_3291	WP_006074511	100	426	0	0	1278	1	13	438	0	858	234
group_3291	WP_160371282	100	426	0	0	1278	1	13	438	0	858	29459
group_3292	WP_017822107	100	220	0	0	660	1	1	220	8.47e-162	456	29459
group_3294	WP_129171575	100	89	0	0	267	1	6	94	3.05e-54	187	36855
group_3295	WP_016650695	100	200	0	0	600	1	1	200	1e-136	410	235
group_3297	WP_006119916	98.214	168	3	0	504	1	174	341	4.65e-114	337	235
group_3298	WP_076781509	100	21	0	0	63	1	35	55	3.75e-06	47.8	234
group_3298	WP_006012125	100	21	0	0	63	1	35	55	3.75e-06	47.8	236
group_3299	WP_032450095	100	101	0	0	303	1	1	101	1.97e-64	214	520448
group_33	WP_019443587	99.642	279	1	0	1	837	1	279	8.22e-166	485	235
group_33	WP_006146607	99.642	279	1	0	1	837	1	279	8.22e-166	485	29459
group_330	WP_004684903	100	229	0	0	1	687	1	229	6.63e-167	468	29459
group_3300	WP_243463256	100	57	0	0	171	1	1	57	1.24e-18	87	29461
group_3302	WP_138143930	91.489	47	4	0	1	141	1	47	2.04e-29	92.8	1149953
group_3305	WP_006239592	99.038	104	1	0	312	1	26	129	7.15e-46	161	235
group_3306	WP_025200877	100	87	0	0	261	1	12	98	7.65e-55	182	236
group_3306	WP_004689537	100	87	0	0	261	1	12	98	7.65e-55	182	29461
group_3308	WP_002967908	100	41	0	0	183	61	1	41	2e-19	83.6	118882
group_3309	WP_180549121	100	125	0	0	375	1	1	125	2.21e-70	219	235
group_3310	WP_243463687	98.039	51	1	0	153	1	111	161	6.31e-27	105	29461
group_3311	WP_243463686	100	138	0	0	414	1	1	138	3.3e-65	207	29461
group_3312	WP_234430464	100	232	0	0	696	1	1	232	5.36e-136	406	29459
group_3313	WP_005974550	100	125	0	0	375	1	64	188	4.04e-43	156	29459
group_3314	WP_087932982	100	70	0	0	210	1	141	210	7.39e-42	145	29459
group_3314	WP_076773328	100	70	0	0	210	1	141	210	7.39e-42	145	2632610
group_3315	WP_008510439	100	37	0	0	273	163	316	352	4.15e-15	79	1218315
group_3316	WP_004689944	100	101	0	0	303	1	110	210	2.42e-67	218	234
group_3318	WP_223596924	96.97	33	1	0	1	99	1	33	2.41e-13	69.3	29461
group_3319	WP_234430295	100	163	0	0	489	1	96	258	1.39e-113	334	29459
group_3321	WP_243463276	100	86	0	0	258	1	1	86	5.79e-53	170	29461
group_3322	WP_029661091	100	85	0	0	255	1	1	85	6.45e-55	176	120577
group_3323	WP_006137401	100	128	0	0	384	1	1	128	1.84e-86	263	29459
group_3324	WP_004683973	95.833	48	2	0	195	52	475	522	1.77e-23	102	234
group_3325	WP_005978168	100	73	0	0	219	1	1	73	8.45e-33	123	236
group_3326	WP_243463617	98.913	92	1	0	276	1	1	92	4.71e-57	186	29461
group_3327	WP_004690607	100	96	0	0	288	1	1	96	1.3e-62	198	234
group_3327	WP_006194079	100	96	0	0	288	1	1	96	1.3e-62	198	29461
group_3328	WP_017403476	99.074	108	1	0	333	10	136	243	2.44e-68	216	234
group_3330	WP_094285339	100	56	0	0	306	139	181	236	1.6e-25	105	29459
group_3331	WP_004683601	100	76	0	0	228	1	49	124	2.69e-31	115	234
group_3332	WP_024767913	100	78	0	0	236	3	51	128	1.57e-46	164	29459
group_3333	WP_006252968	100	38	0	0	114	1	308	345	7.25e-17	81.6	36855
group_3334	WP_006015652	100	95	0	0	285	1	1	95	4.86e-61	198	236
group_3335	WP_002971679	100	109	0	0	327	1	1	109	1.01e-73	227	234
group_3336	WP_014315638	100	179	0	0	537	1	36	214	2.57e-126	369	235
group_3337	WP_141065269	100	178	0	0	534	1	29	206	2.51e-96	300	29459
group_3338	WP_004687480	100	121	0	0	363	1	1	121	5.19e-78	243	29460
group_3342	WP_087913330	100	85	0	0	255	1	105	189	2.83e-55	179	29459
group_3343	WP_014490093	100	113	0	0	339	1	91	203	1.35e-64	204	234
group_3344	WP_002969568	95.536	112	4	1	1	336	1	111	1.92e-58	186	234
group_3345	WP_025199874	97.927	193	4	0	579	1	1	193	3.65e-133	392	693750
group_3346	WP_025199874	95.2	125	6	0	377	3	191	315	5.72e-76	241	693750
group_3347	WP_087932745	99.333	150	1	0	450	1	1	150	1.1e-84	266	29459
group_3348	WP_202093216	99.306	144	1	0	432	1	1	144	1.22e-99	297	235
group_3349	WP_025200520	100	103	0	0	1	309	1	103	8.4e-70	215	234
group_3350	WP_086440177	100	565	0	0	1695	1	34	598	0	1109	1927135
group_3350	WP_006161573	100	565	0	0	1695	1	34	598	0	1109	234
group_3350	WP_105984071	100	565	0	0	1695	1	34	598	0	1109	2025889
group_3350	WP_065895673	100	565	0	0	1695	1	34	598	0	1109	29459
group_3350	WP_006013791	100	565	0	0	1695	1	34	598	0	1109	236
group_3350	WP_004684290	100	565	0	0	1695	1	34	598	0	1109	234
group_3350	WP_065870098	100	565	0	0	1695	1	34	598	0	1109	29459
group_3350	WP_006147290	100	565	0	0	1695	1	34	598	0	1109	29459
group_3350	WP_004686278	100	565	0	0	1695	1	34	598	0	1109	234
group_3350	WP_004689241	100	565	0	0	1695	1	34	598	0	1109	29461
group_3350	WP_008933469	100	565	0	0	1695	1	34	598	0	1109	520448
group_3350	WP_004688730	100	565	0	0	1695	1	34	598	0	1109	234
group_3351	WP_101419116	100	334	0	0	1002	1	671	1004	0	689	29459
group_3351	WP_023080375	100	334	0	0	1002	1	671	1004	0	689	29459
group_3351	WP_014490201	100	334	0	0	1002	1	671	1004	0	689	29459
group_3353	WP_015799947	100	86	0	0	258	1	1	86	2.72e-53	180	444163
group_3354	WP_234430354	100	71	0	0	222	10	132	202	6.74e-42	150	29459
group_3355	WP_083794143	99.27	137	1	0	411	1	1	137	4.49e-41	155	234
group_3356	WP_012243452	100	155	0	0	465	1	1	155	8.93e-68	222	234
group_3357	WP_207121888	100	92	0	0	276	1	1	92	1.47e-37	142	29459
group_3358	WP_004683163	100	202	0	0	606	1	3	204	2.08e-149	429	234
group_3359	WP_006088496	99.231	130	1	0	390	1	1	130	1.71e-64	205	235
group_3360	WP_113533809	100	50	0	0	362	511	1	50	1.53e-22	104	419474
group_3361	WP_211692942	97.345	113	3	0	124	462	151	263	2.64e-74	222	335286
group_3362	WP_154707458	100	66	0	0	198	1	33	98	1.67e-39	137	29461
group_3364	WP_004686125	99.465	187	1	0	561	1	1	187	1.69e-131	388	234
group_3365	WP_243463524	98.718	78	1	0	234	1	133	210	1.8e-45	159	29461
group_3366	WP_006073895	100	54	0	0	164	3	1	54	3.71e-26	110	29461
group_3367	WP_105984566	96	75	3	0	246	22	95	169	1.92e-42	145	2025889
group_3368	WP_004685481	100	236	0	0	714	7	1	236	2.87e-159	459	29459
group_3369	WP_141060518	100	36	0	0	108	1	83	118	5.58e-24	78.6	29459
group_337	WP_005975426	100	489	0	0	1	1467	1	489	0	1018	29459
group_3370	WP_004685609	100	312	0	0	936	1	10	321	0	627	234
group_3371	WP_016650937	100	74	0	0	222	1	1	74	1.07e-44	153	235
group_3372	WP_008936316	99.306	144	1	0	441	10	132	275	5.22e-100	298	2632610
group_3373	WP_002966536	95.506	89	4	0	291	25	6	94	1.42e-53	172	2826938
group_3374	WP_023035717	99.576	236	1	0	708	1	1	236	2.04e-171	483	235
group_3377	WP_243463724	100	173	0	0	519	1	1	173	2.83e-103	312	29461
group_3378	WP_153527862	100	234	0	0	702	1	1	234	4.6e-165	486	2592625
group_3379	WP_109369971	100	139	0	0	417	1	1	139	1.61e-93	283	234
group_338	WP_002966063	100	238	0	0	1	714	1	238	1.55e-150	428	234
group_3380	WP_004685228	100	192	0	0	576	1	14	205	5.14e-136	395	29459
group_3381	WP_004685228	100	104	0	0	312	1	248	351	4.81e-66	213	29459
group_3382	WP_040120103	100	66	0	0	198	1	1	66	7.72e-38	137	120576
group_3383	WP_006259385	100	227	0	0	681	1	1	227	1.27e-114	344	29459
group_3384	WP_006050233	100	209	0	0	627	1	1	209	3.89e-146	440	236
group_3385	WP_151281208	100	60	0	0	180	1	423	482	2.29e-32	125	235
group_3386	WP_209409630	100	341	0	0	1023	1	1	341	0	716	2821140
group_3386	WP_004690104	100	341	0	0	1023	1	1	341	0	716	234
group_3386	WP_105985125	100	341	0	0	1023	1	1	341	0	716	2025889
group_3386	WP_002966234	100	341	0	0	1023	1	1	341	0	716	234
group_3386	WP_151281208	100	341	0	0	1023	1	1	341	0	716	235
group_3386	WP_138144886	100	341	0	0	1023	1	1	341	0	716	1149953
group_3387	WP_005974677	99.346	153	1	0	534	76	1	153	1.21e-98	294	29459
group_3388	WP_025198826	100	61	0	0	183	1	23	83	1.17e-24	99	29459
group_339	WP_004690200	99.541	218	1	0	1	654	89	306	1.33e-134	389	234
group_3390	WP_004692239	100	350	0	0	1050	1	1	350	0	689	234
group_3390	WP_069714901	100	350	0	0	1050	1	1	350	0	689	2632610
group_3390	WP_004689013	100	350	0	0	1050	1	1	350	0	689	29461
group_3391	WP_046722198	100	62	0	0	1	186	18	79	4.98e-29	107	29459
group_3392	WP_215802080	100	87	0	0	46	306	254	340	2.7e-50	171	145458
group_3393	WP_046722114	100	181	0	0	1	543	16	196	1.77e-89	270	29459
group_3394	WP_155403006	100	130	0	0	1	390	1	130	2.36e-58	186	29459
group_3395	WP_002964426	100	150	0	0	450	1	1	150	4.37e-105	307	234
group_3396	WP_234430358	100	139	0	0	417	1	12	150	1.07e-77	242	29459
group_3397	WP_006171852	100	77	0	0	153	383	52	128	1.48e-67	167	234
group_3398	WP_006175123	100	117	0	0	351	1	1	117	3.97e-79	241	234
group_3398	WP_006097822	100	117	0	0	351	1	1	117	3.97e-79	241	235
group_3399	WP_221407122	100	46	0	0	1	138	1	46	4.69e-26	98.6	1117645
group_34	WP_005974313	100	817	0	0	1	2451	1	817	0	1448	234
group_340	WP_004682828	100	415	0	0	1	1245	1	415	0	783	234
group_3400	WP_006097818	100	242	0	0	1	726	1	242	1.32e-176	496	235
group_3401	WP_006012381	100	77	0	0	231	1	1	77	1.58e-49	165	236
group_3402	WP_225868622	100	86	0	0	303	46	33	118	1.02e-45	153	29459
group_3403	WP_006135231	100	70	0	0	210	1	1	70	6.07e-40	142	234
group_3404	WP_243463607	100	72	0	0	216	1	1	72	2.36e-29	115	29461
group_3405	WP_004684690	98.361	61	1	0	183	1	1	61	7.89e-31	117	234
group_3406	WP_156101631	98.718	156	2	0	468	1	1	156	1.02e-85	268	234
group_3407	WP_002970898	99.522	209	1	0	628	2	36	244	3.5e-23	103	235
group_3408	WP_069713753	92.683	41	3	0	168	46	423	463	2.83e-15	78.2	2632610
group_3409	WP_006149511	99.275	138	1	0	414	1	54	191	1.22e-77	241	29459
group_341	WP_002966692	100	428	0	0	1	1284	1	428	0	814	234
group_3411	WP_004683101	100	133	0	0	399	1	1	133	2.83e-91	272	234
group_3412	WP_140075524	100	70	0	0	210	1	1	70	7.34e-10	60.1	670
group_3413	WP_200896822	100	77	0	0	31	261	1	77	4.92e-50	161	2209
group_3414	WP_025199584	99.355	155	1	0	483	19	168	322	7.52e-94	285	693750
group_3415	WP_007811919	93.846	65	4	0	195	1	4	68	4e-35	124	1144314
group_3417	WP_006217400	96.694	121	4	0	392	30	35	155	1e-57	191	235
group_3418	WP_012243442	100	57	0	0	231	61	58	114	1.05e-31	116	29461
group_3419	WP_006090516	100	142	0	0	450	25	1	142	4.42e-80	249	235
group_342	WP_160371685	99.408	169	1	0	1	507	36	204	1.48e-101	300	29459
group_3421	WP_070997859	95.092	163	5	1	490	2	63	222	2.99e-114	315	234
group_3422	WP_198479618	98.611	72	1	0	216	1	21	92	4.77e-44	146	235
group_3423	WP_002972282	100	191	0	0	1	573	1	191	1.46e-98	295	234
group_3425	WP_127840809	100	176	0	0	528	1	1	176	2.65e-108	323	29459
group_3426	WP_115636396	100	28	0	0	189	106	51	78	5.06e-10	59.7	234
group_3427	WP_164986667	96.721	122	4	0	366	1	150	271	1.25e-78	246	36855
group_3428	WP_005968453	100	92	0	0	276	1	102	193	2.31e-41	146	234
group_3429	WP_075589491	98.485	66	1	0	270	73	1	66	9.36e-40	136	234
group_3430	WP_004686344	100	159	0	0	558	82	1	159	3.34e-54	179	234
group_3432	WP_006012005	100	293	0	0	1	879	152	444	0	605	236
group_3433	WP_143254943	100	58	0	0	1	174	1	58	4.39e-32	115	235
group_3435	WP_032450564	100	60	0	0	180	1	68	127	7.15e-37	129	120576
group_3436	WP_004685838	100	118	0	0	354	1	109	226	7.79e-75	239	29459
group_3437	WP_207148862	98.438	64	1	0	192	1	1	64	5.28e-26	101	1639
group_344	WP_004683065	99.556	225	1	0	1	675	1	225	3.84e-164	461	234
group_3440	WP_004688547	100	64	0	0	192	1	170	233	9.35e-37	132	29460
group_3441	WP_146752632	100	257	0	0	849	79	1	257	7.48e-177	507	29459
group_3442	WP_009364498	100	190	0	0	1	570	17	206	2.87e-126	363	234
group_3443	WP_006642139	100	51	0	0	153	1	1	51	4.34e-27	105	120577
group_3444	WP_187959710	100	115	0	0	345	1	172	286	1.02e-71	239	2769351
group_3445	WP_154141403	99.324	148	1	0	444	1	1	148	2.98e-86	280	2632610
group_3446	WP_008933476	100	72	0	0	216	1	1	72	2.44e-32	123	234
group_3447	WP_087913370	100	34	0	0	102	1	37	70	1.36e-13	72.4	29459
group_3447	WP_006016370	100	34	0	0	102	1	37	70	1.36e-13	72.4	236
group_3448	WP_004685096	100	129	0	0	387	1	4	132	6.96e-74	232	29459
group_3449	WP_006084541	100	66	0	0	198	1	1	66	1.47e-36	134	235
group_345	WP_004683128	100	315	0	0	1	945	1	315	0	587	234
group_3450	WP_002965176	97.115	104	3	0	312	1	105	208	9.33e-66	208	234
group_3452	WP_023598654	100	285	0	0	855	1	1	285	0	541	120577
group_3452	WP_023080357	100	285	0	0	855	1	1	285	0	541	29459
group_3453	WP_002964883	100	120	0	0	1	360	1	120	2.87e-82	244	234
group_3454	WP_032450816	100	41	0	0	123	1	1	41	1.06e-18	85.9	120577
group_3455	WP_006164922	100	53	0	0	159	1	1	53	1.86e-25	107	1160235
group_3456	WP_004686114	100	63	0	0	189	1	1	63	9.23e-33	129	234
group_3458	WP_017822133	100	241	0	0	1	723	110	350	2.79e-151	434	29459
group_3459	WP_006013525	99.531	213	1	0	1	639	1	213	1.15e-123	369	236
group_3459	WP_006169425	99.531	213	1	0	1	639	1	213	1.15e-123	369	234
group_346	WP_004685477	100	249	0	0	1	747	1	249	0	506	29459
group_3460	WP_004685190	97.884	189	4	0	1	567	1	189	1.18e-135	387	234
group_3461	WP_006279651	99.31	145	1	0	435	1	153	297	2.37e-87	273	29461
group_3462	WP_008934676	100	93	0	0	279	1	21	113	1.47e-55	192	520448
group_3463	WP_065870107	100	450	0	0	1	1350	1	450	0	851	29459
group_3464	WP_023035730	93.421	76	0	1	1	228	1	71	5.37e-32	116	235
group_3466	WP_124737041	99.695	328	1	0	984	1	1	328	0	636	29459
group_3466	WP_022583592	99.695	328	1	0	984	1	1	328	0	636	235
group_3466	WP_023080325	99.695	328	1	0	984	1	1	328	0	636	235
group_3466	WP_004686287	99.695	328	1	0	984	1	1	328	0	636	234
group_3466	WP_071161014	99.695	328	1	0	984	1	1	328	0	636	235
group_3466	WP_087932918	99.695	328	1	0	984	1	1	328	0	636	29459
group_3467	WP_238898684	96.97	33	1	0	99	1	1	33	1.35e-14	71.2	2913551
group_3469	WP_004682035	100	49	0	0	147	1	1	49	7.29e-26	108	234
group_3469	WP_006150705	100	49	0	0	147	1	1	49	7.29e-26	108	29459
group_3469	WP_019444229	100	49	0	0	147	1	1	49	7.29e-26	108	235
group_3469	WP_006149573	100	49	0	0	147	1	1	49	7.29e-26	108	29459
group_3469	WP_075630315	100	49	0	0	147	1	1	49	7.29e-26	108	234
group_3470	WP_234430227	100	70	0	0	231	22	79	148	6.17e-29	114	29459
group_3471	WP_209410176	100	35	0	0	111	7	115	149	9.11e-23	78.2	2821140
group_3472	WP_209409847	100	110	0	0	1	330	1	110	4.03e-67	214	2821140
group_3473	WP_187960780	100	179	0	0	1	537	135	313	7.21e-62	203	2769351
group_3474	WP_041594704	100	60	0	0	1	180	32	91	3.01e-57	130	444163
group_3475	WP_004684050	100	120	0	0	1	360	109	228	1.42e-81	254	234
group_3476	WP_243463476	94.286	35	2	0	1	105	94	128	9.02e-18	73.9	29461
group_3478	WP_146752633	100	78	0	0	234	1	1	78	3.45e-49	160	29459
group_348	WP_046722148	100	199	0	0	1	597	1	199	3.91e-117	340	29459
group_3481	WP_181665248	100	52	0	0	1	156	38	89	6.55e-29	107	29459
group_3484	WP_006147387	100	55	0	0	183	19	346	400	8.74e-27	110	29459
group_3485	WP_146752632	100	93	0	0	279	1	342	434	1.39e-58	195	29459
group_3486	WP_002964341	100	161	0	0	1	483	34	194	5.42e-111	323	234
group_349	WP_004685578	100	291	0	0	1	873	1	291	0	597	29459
group_3490	WP_004683040	98.485	66	1	0	1	198	1	66	3.09e-47	132	234
group_3491	WP_006640809	100	117	0	0	351	1	13	129	3.56e-78	243	120576
group_3492	WP_146752630	100	196	0	0	588	1	132	327	6.74e-146	418	29459
group_3494	WP_006161148	100	39	0	0	201	85	652	690	1.92e-16	82	234
group_3495	WP_069715021	100	29	0	0	1	87	1	29	1.17e-10	64.3	2632610
group_3496	WP_138145280	100	47	0	0	1	141	35	81	3.86e-22	97.4	1149953
group_3497	WP_078339893	95.69	116	5	0	1	348	106	221	4.67e-77	231	419474
group_3498	WP_154141496	92.754	69	4	1	204	1	88	156	8.33e-32	124	2632610
group_35	WP_004682021	100	741	0	0	1	2223	1	741	0	1390	234
group_350	WP_005974409	100	314	0	0	1	942	1	314	0	613	29459
group_3500	WP_006104384	99.773	440	1	0	1320	1	1	440	0	784	235
group_3501	WP_029690239	100	63	0	0	189	1	1	63	1.17e-36	128	235
group_3502	WP_015799651	95.714	70	1	1	204	1	63	132	2.48e-44	139	444163
group_3503	WP_002963818	100	46	0	0	9	146	4	49	2.47e-25	97.1	234
group_3505	WP_141049125	97.778	45	1	0	150	16	153	197	1.66e-21	91.3	29459
group_3507	WP_004684720	100	389	0	0	1167	1	1	389	0	802	234
group_3507	WP_154708473	100	389	0	0	1167	1	1	389	0	802	29459
group_3509	WP_019444170	100	142	0	0	426	1	116	257	6.9e-96	290	235
group_3510	WP_113002090	100	112	0	0	336	1	269	380	6.23e-57	191	29459
group_3511	WP_004685477	93.396	106	7	0	384	67	84	189	1.03e-62	201	29459
group_3512	WP_006189938	94.068	118	3	2	31	381	13	127	9.75e-58	184	29461
group_3513	WP_006072272	100	115	0	0	1	345	87	201	2.2e-78	239	29461
group_3517	WP_025198731	98.734	79	1	0	1	237	5	83	5.27e-11	66.2	29460
group_352	WP_057056804	99.771	436	1	0	1	1308	1	436	0	751	235
group_3523	WP_006175350	92.188	64	5	0	7	198	1	64	7.48e-32	117	234
group_3524	WP_069129859	100	64	0	0	1	192	89	152	8.35e-39	134	29459
group_3526	WP_062854220	100	43	0	0	129	1	329	371	1.65e-20	92.4	29459
group_3526	WP_070997985	100	43	0	0	129	1	329	371	1.65e-20	92.4	1218315
group_3526	WP_006161122	100	43	0	0	129	1	329	371	1.65e-20	92.4	234
group_3527	WP_006165335	100	77	0	0	231	1	243	319	2.14e-41	153	1160235
group_3528	WP_014489394	100	111	0	0	333	1	68	178	1.67e-68	228	29459
group_3529	WP_113002087	100	120	0	0	360	1	77	196	6.04e-81	246	29459
group_353	WP_005974429	100	256	0	0	1	768	1	256	0	514	29459
group_3530	WP_195914179	100	148	0	0	444	1	1	148	3.79e-104	305	29459
group_3531	WP_154708474	100	132	0	0	396	1	121	252	1.14e-75	234	29459
group_3532	WP_004684442	99.13	230	1	1	687	1	40	269	1.09e-149	435	234
group_3538	WP_002964873	100	168	0	0	1	504	64	231	3.03e-114	333	234
group_3539	WP_004684258	100	112	0	0	1	336	1	112	8.4e-60	190	234
group_354	WP_006162093	100	193	0	0	1	579	115	307	7.68e-137	394	234
group_3540	WP_011005795	100	102	0	0	306	1	176	277	3.8e-63	206	29459
group_3543	WP_008935121	100	46	0	0	138	1	39	84	4.65e-22	95.9	2632610
group_3547	WP_243463607	100	74	0	0	222	1	192	265	9.69e-60	152	29461
group_355	WP_004681786	100	413	0	0	1	1239	1	413	0	844	234
group_3551	WP_005970945	100	276	0	0	1	828	72	347	0	574	234
group_3554	WP_153527425	100	50	0	0	1	150	115	164	3.97e-27	104	2592625
group_3555	WP_006074429	93.913	115	7	0	1	345	1	115	2.78e-72	222	29461
group_3556	WP_006172376	100	124	0	0	372	1	2356	2479	3.14e-54	192	234
group_3556	WP_006643097	100	124	0	0	372	1	2356	2479	3.14e-54	192	234
group_356	WP_004681774	100	293	0	0	1	879	1	293	0	608	234
group_3561	WP_006097188	100	34	0	0	104	3	122	155	2.44e-26	73.6	235
